move,pos_id_1,pos_id_2,pos_id_3,pos_id_4,pos_id_5,pos_id_6,pos_id_7,pos_id_8,pos_id_9,pos_id_10,pos_id_11,pos_id_12,pos_id_13,pos_id_14,pos_id_15,pos_id_16,pos_id_17,pos_id_18,pos_id_19,pos_id_20,pos_id_21,pos_id_22,pos_id_23,pos_id_24,pos_id_25,pos_id_26,pos_id_27,pos_id_28,pos_id_29,pos_id_30,pos_id_31,pos_id_32,pos_id_33,pos_id_34,pos_id_35,pos_id_36,pos_id_37,pos_id_38,pos_id_39,pos_id_40,pos_id_41,pos_id_42,pos_id_43,pos_id_44,pos_id_45,pos_id_46,pos_id_47,pos_id_48,pos_id_49,pos_id_50,pos_id_51,pos_id_52,pos_id_53,pos_id_54,pos_id_55,pos_id_56,pos_id_57,pos_id_58,pos_id_59,pos_id_60,pos_id_61,pos_id_62,pos_id_63,pos_id_64,pos_id_65,from_x,from_y,to_x,to_y,move_turn,move_type,move_status,red_game_value,blue_game_value
72,10,10,6,99,6,-1,-1,1,8,7,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,5,2,4,3,0,2,1,4220,2990
73,10,10,6,99,6,1,-1,-1,8,7,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,1,2,1,0,1,11,1,4220,2990
74,10,10,6,99,6,1,-1,-1,8,7,-1,-1,-1,9,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,4,3,3,2,0,2,1,4220,2990
75,10,10,6,99,6,-1,-1,-1,8,7,-1,-1,-1,9,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,1,0,5,0,1,11,1,4220,2990
76,10,10,6,99,6,-1,-1,-1,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,3,2,2,1,0,2,1,4220,2990
77,10,10,6,99,6,-1,-1,-1,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,5,0,5,2,1,11,1,4220,2990
78,10,10,6,99,6,-1,-1,-1,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,7,4,4,4,0,11,1,4220,2990
79,10,10,6,99,6,-1,-1,-1,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,5,2,10,4,1,5,1,4220,2390
80,10,10,6,99,6,-1,-1,-1,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,4,4,4,3,0,2,1,4220,2390
81,10,10,-1,99,6,-1,-1,6,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,3,-1,10,1,1,9,10,2,10,99,6,0,2,1,2,1,18,1,4220,2390
82,10,10,-1,99,6,-1,-1,6,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,10,4,5,4,0,11,1,4220,2390
83,10,10,-1,99,6,6,-1,-1,8,7,-1,5,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,1,2,1,0,1,11,1,4220,2390
84,10,10,-1,99,6,6,-1,-1,8,7,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,2,1,1,0,0,1,1,4190,2390
85,10,10,-1,99,6,-1,-1,6,8,7,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,1,0,1,2,1,11,1,4190,2390
86,10,10,-1,99,6,-1,-1,6,8,7,-1,-1,-1,9,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,4,3,3,2,0,2,1,4190,2390
87,10,10,-1,99,6,6,-1,-1,8,7,-1,-1,-1,9,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,1,2,1,0,1,11,1,4190,2390
88,10,10,-1,99,6,6,-1,-1,8,7,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,3,2,2,1,0,2,1,4190,2390
89,10,10,-1,99,6,-1,-1,6,8,7,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,9,10,2,10,99,6,1,0,1,2,1,11,1,4190,2390
90,10,10,-1,99,6,-1,-1,6,8,7,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,11,4,7,4,0,11,1,4190,2390
91,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,1,4,3,4,1,11,1,4190,2390
92,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,5,4,4,3,0,2,1,4190,2390
93,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,2,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,0,4,1,4,1,18,1,4190,2390
94,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,9,1,9,2,0,2,1,4190,2390
95,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,7,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,2,4,-1,-1,-1,10,1,1,-1,10,2,10,99,6,3,4,2,4,1,11,1,4190,2390
96,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,7,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,-1,-1,10,1,1,-1,10,2,10,99,6,9,2,10,3,0,2,1,4190,2390
97,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,4,0,-1,-1,10,1,1,-1,10,2,10,99,6,2,4,3,4,1,11,1,4190,2390
98,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,2,-1,0,-1,-1,10,1,1,-1,10,2,10,99,6,10,2,9,2,0,2,1,4190,2390
99,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,7,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,4,-1,-1,-1,2,-1,0,-1,-1,10,1,1,-1,10,2,10,99,6,3,4,3,3,1,11,1,4190,2390
100,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,7,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,10,1,1,-1,10,2,10,99,6,9,2,8,3,0,2,1,4190,2390
101,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,10,1,1,-1,10,2,10,99,6,3,3,3,4,1,18,1,4190,2390
102,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,10,1,1,-1,10,2,10,99,6,8,3,8,4,0,9,1,4190,2390
103,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,7,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,-1,-1,2,-1,0,-1,-1,10,1,1,-1,10,2,10,99,6,3,4,2,4,1,11,1,4190,2390
104,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,7,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,6,10,3,9,4,0,18,1,4190,2390
105,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,6,2,4,3,4,1,11,1,4190,2390
106,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,10,1,1,6,10,2,10,99,-1,12,4,11,4,0,18,1,4190,2390
107,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,10,1,1,6,10,2,10,99,-1,1,4,0,4,1,11,1,4190,2390
108,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,2,-1,6,-1,-1,10,1,1,-1,10,2,10,99,-1,11,4,10,3,0,2,1,4190,2390
109,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,-1,-1,0,-1,2,-1,6,-1,-1,10,1,1,-1,10,2,10,99,-1,0,4,1,4,1,18,1,4190,2390
110,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,6,-1,0,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,10,3,9,2,0,2,1,4190,2390
111,10,10,-1,99,-1,-1,-1,6,8,-1,-1,3,-1,9,6,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,4,-1,-1,6,-1,0,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,1,4,2,4,1,11,1,4190,2390
112,10,10,-1,99,-1,-1,-1,6,8,-1,-1,3,-1,9,6,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,6,4,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,9,2,8,3,0,2,1,4190,2390
113,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,6,4,-1,-1,-1,-1,0,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,2,4,1,4,1,11,1,4190,2390
114,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,6,4,-1,-1,-1,-1,-1,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,9,4,10,4,0,11,1,4190,2390
115,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,6,4,-1,-1,-1,-1,-1,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,1,4,0,4,1,11,1,4190,2390
116,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,8,4,9,4,0,11,1,4190,2390
117,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,6,-1,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,0,4,1,4,1,11,1,4190,2390
118,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,6,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,8,3,8,4,0,18,1,4190,2390
119,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,6,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,1,4,0,4,1,11,1,4190,2390
120,10,10,-1,99,6,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,7,4,7,0,0,11,1,4190,2390
121,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,0,4,1,4,1,11,1,4190,2390
122,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,7,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,8,4,3,4,0,1,1,4120,2390
123,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,3,4,9,4,1,1,1,4110,2390
124,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,2,-1,-1,0,-1,10,1,1,-1,10,2,10,99,-1,7,0,7,4,0,19,1,4110,2390
125,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,9,4,10,3,1,2,1,4110,2390
126,10,10,-1,99,-1,-1,-1,6,8,6,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,4,3,5,4,0,18,1,4110,2390
127,10,10,-1,99,-1,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,1,4,3,4,1,11,1,4110,2390
128,10,10,-1,99,-1,-1,-1,6,8,-1,-1,3,-1,9,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,5,4,3,4,0,8,1,4107,2390
129,10,10,-1,99,-1,-1,-1,6,-1,8,-1,3,-1,9,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,1,3,1,4,1,11,1,4107,2390
130,10,10,-1,99,-1,-1,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,2,1,3,2,0,2,1,4107,2390
131,10,10,-1,99,-1,-1,6,-1,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,0,-1,10,1,1,-1,10,2,10,99,-1,1,2,1,1,1,11,1,4107,2390
132,10,10,-1,99,-1,-1,6,-1,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,10,4,8,4,0,11,1,4107,2390
133,10,10,-1,99,-1,-1,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,1,1,1,2,1,11,1,4107,2390
134,10,10,-1,99,-1,-1,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,8,4,8,3,0,2,1,4107,2390
135,10,10,-1,99,-1,-1,6,-1,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,1,2,1,1,1,11,1,4107,2390
136,10,10,-1,99,-1,-1,6,-1,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,8,3,7,2,0,12,1,4107,2390
137,10,10,-1,99,-1,-1,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,1,1,1,2,1,11,1,4107,2390
138,10,10,-1,99,-1,-1,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,7,-1,-1,10,1,1,-1,10,2,10,99,-1,7,2,7,0,0,11,1,4107,2390
139,10,10,-1,99,-1,-1,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,10,3,9,2,1,2,1,4107,2390
140,10,10,-1,99,-1,0,-1,6,-1,8,-1,-1,-1,9,-1,-1,-1,3,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,2,-1,-1,-1,-1,10,1,1,-1,10,2,10,99,-1,7,0,1,0,0,17,1,4107,2390
