move,pos_id_1,pos_id_2,pos_id_3,pos_id_4,pos_id_5,pos_id_6,pos_id_7,pos_id_8,pos_id_9,pos_id_10,pos_id_11,pos_id_12,pos_id_13,pos_id_14,pos_id_15,pos_id_16,pos_id_17,pos_id_18,pos_id_19,pos_id_20,pos_id_21,pos_id_22,pos_id_23,pos_id_24,pos_id_25,pos_id_26,pos_id_27,pos_id_28,pos_id_29,pos_id_30,pos_id_31,pos_id_32,pos_id_33,pos_id_34,pos_id_35,pos_id_36,pos_id_37,pos_id_38,pos_id_39,pos_id_40,pos_id_41,pos_id_42,pos_id_43,pos_id_44,pos_id_45,pos_id_46,pos_id_47,pos_id_48,pos_id_49,pos_id_50,pos_id_51,pos_id_52,pos_id_53,pos_id_54,pos_id_55,pos_id_56,pos_id_57,pos_id_58,pos_id_59,pos_id_60,pos_id_61,pos_id_62,pos_id_63,pos_id_64,pos_id_65,from_x,from_y,to_x,to_y,move_turn,move_type,move_status,red_game_value,blue_game_value
72,4,2,10,99,-1,-1,10,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,3,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,6,10,1,-1,-1,10,2,10,99,6,7,4,3,4,0,5,1,4054,5225
73,4,2,10,99,-1,-1,10,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,6,10,1,-1,-1,10,2,10,99,6,5,0,5,2,1,11,1,4054,5225
74,4,2,10,99,-1,-1,1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,6,10,-1,-1,-1,10,2,10,99,6,11,2,1,1,0,7,1,4054,4625
75,4,2,10,99,-1,-1,4,10,5,-1,-1,-1,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,6,10,-1,-1,-1,10,2,10,99,6,2,1,1,1,1,1,1,3454,4625
76,4,2,10,99,-1,6,4,10,5,-1,-1,-1,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,10,-1,-1,-1,10,2,10,99,6,11,0,1,0,0,17,1,3454,4625
77,4,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,10,-1,-1,-1,10,2,10,99,6,1,1,2,1,1,2,1,3454,4625
78,4,2,10,99,-1,-1,6,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,10,-1,-1,-1,10,2,10,99,6,1,0,1,1,0,14,1,3454,4625
79,4,2,10,99,-1,-1,6,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,10,-1,-1,-1,10,2,10,99,6,4,1,5,1,1,11,1,3454,4625
80,4,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,10,-1,-1,-1,10,2,10,99,6,1,1,1,0,0,11,1,3454,4625
81,4,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,-1,4,9,-1,-1,1,-1,-1,-1,10,2,10,99,6,5,1,11,1,1,7,1,2854,4625
82,4,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,1,-1,-1,-1,10,2,10,99,6,10,2,10,1,0,2,1,2854,4625
83,4,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,11,1,12,1,1,14,1,2854,4025
84,6,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,3,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,1,0,0,0,0,1,1,2854,4015
85,6,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,3,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,5,2,5,0,1,6,1,2854,4015
86,-1,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,3,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,0,0,1,0,0,11,1,2854,4015
87,-1,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,-1,4,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,5,3,5,2,1,11,1,2854,4015
88,-1,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,3,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,4,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,10,1,10,0,0,9,1,2854,4015
89,-1,2,10,99,-1,6,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,9,-1,0,-1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,4,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,5,2,4,1,1,2,1,2854,4015
90,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,9,-1,0,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,4,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,1,0,5,0,0,1,1,2854,4012
91,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,2,0,-1,-1,-1,-1,-1,-1,4,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,4,1,5,0,1,1,1,2784,4012
92,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,8,-1,0,-1,-1,-1,-1,-1,-1,4,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,8,2,7,2,0,11,1,2784,4012
93,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,8,-1,0,-1,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,5,0,10,0,1,1,1,2774,4012
94,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,8,-1,0,-1,-1,-1,-1,-1,-1,9,-1,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,7,2,7,0,0,9,1,2774,4012
95,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,-1,-1,-1,-1,8,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,10,0,10,1,1,3,1,2774,4012
96,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,8,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,-1,-1,-1,10,2,10,99,6,8,1,7,2,0,11,1,2774,4012
97,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,-1,8,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,9,-1,-1,10,2,10,99,6,10,1,11,2,1,17,1,2774,4012
98,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,2,-1,9,-1,-1,10,2,10,99,6,7,0,11,0,0,9,1,2774,4012
99,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,2,-1,-1,-1,-1,10,2,10,99,6,11,2,10,1,1,3,1,2774,4012
100,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,8,-1,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,2,-1,-1,-1,-1,10,2,10,99,6,7,2,7,4,0,11,1,2774,4012
101,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,-1,8,6,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,2,-1,-1,-1,-1,10,2,10,99,6,3,2,3,3,1,11,1,2774,4012
102,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,-1,8,8,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,2,-1,-1,-1,-1,10,2,10,99,6,7,4,3,4,0,1,1,2774,3942
103,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,9,-1,2,-1,-1,-1,-1,10,2,10,99,6,4,3,3,4,1,4,1,2374,3342
104,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,2,-1,-1,-1,-1,10,2,10,99,6,10,3,9,4,0,11,1,2374,3342
105,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,2,-1,-1,-1,-1,10,2,10,99,6,3,3,3,4,1,10,1,2374,3342
106,-1,2,10,99,-1,-1,-1,10,5,-1,-1,4,1,0,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,2,-1,-1,-1,6,10,2,10,99,-1,12,4,11,4,0,11,1,2374,3342
107,-1,2,10,99,-1,-1,-1,10,5,-1,-1,-1,1,0,-1,4,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,9,-1,9,-1,-1,-1,2,-1,-1,-1,6,10,2,10,99,-1,2,1,3,0,1,5,1,2374,3342
108,-1,2,10,99,-1,-1,-1,10,5,-1,-1,-1,1,0,-1,4,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,2,-1,-1,-1,6,10,2,10,99,-1,9,4,3,4,0,1,1,2374,2942
109,-1,2,10,99,-1,-1,-1,10,5,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,2,-1,-1,-1,6,10,2,10,99,-1,2,3,3,4,1,4,1,1874,2342
110,-1,2,10,99,-1,-1,-1,10,5,6,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,2,-1,-1,-1,-1,10,2,10,99,-1,11,4,1,4,0,17,1,1874,2342
111,-1,2,10,99,-1,-1,-1,10,-1,6,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,2,-1,-1,-1,-1,10,2,10,99,-1,1,3,1,4,1,10,1,1874,2312
112,-1,2,10,99,6,-1,-1,10,-1,-1,-1,-1,1,-1,-1,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,2,-1,-1,-1,-1,10,2,10,99,-1,1,4,0,4,0,14,1,1874,2312
113,-1,2,10,99,6,-1,-1,10,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,4,-1,-1,-1,-1,10,2,10,99,-1,3,0,11,0,1,5,1,1872,2312
114,-1,2,10,99,6,-1,-1,10,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,4,-1,-1,-1,-1,10,2,10,99,-1,8,3,7,2,0,11,1,1872,2312
115,-1,2,10,99,6,-1,-1,10,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,4,-1,10,2,10,99,-1,11,0,11,3,1,14,1,1872,2312
116,-1,2,10,99,-1,-1,-1,10,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,4,-1,10,2,10,99,-1,0,4,0,3,0,14,2,1872,2312
